x_minimum,x_maximum,y_minimum,y_maximum,pixels_areas,x_perimeter,y_perimeter,sum_of_luminosity,minimum_of_luminosity,maximum_of_luminosity,length_of_conveyer,typeofsteel_a300,typeofsteel_a400,steel_plate_thickness,edges_index,empty_index,square_index,outside_x_index,edges_x_index,edges_y_index,outside_global_index,logofareas,log_x_index,log_y_index,orientation_index,luminosity_index,sigmoidofareas,target,split
0.2991706161137441,0.30159668835008874,0.007854028232264179,0.00785810376779187,0.0018473269441150846,0.0038288503876711018,0.003746350063357391,0.0026582317358291195,0.47783251231527096,0.3813953488372093,0.8112874779541448,0,1,0.42307692307692313,0.6015876205787782,0.5892573365822651,0.14923868105273772,0.007084205441957815,0.22696834415584416,0.9189944134078212,1.0,0.4408011960595572,0.2650236966824645,0.42412003663089676,0.9246292615807981,0.5200487507617306,0.8919409761634507,1,train
0.027251184834123227,0.03134240094618569,0.013566463334043318,0.01356974318694132,0.003131284678322732,0.0012443763759931081,0.002919949314087378,0.005324400552006684,0.5024630541871922,0.5627906976744186,0.8112874779541448,0,1,0.42307692307692313,0.054762861736334406,0.27471130416357664,0.2156902288998689,0.009016261471582673,0.797077922077922,1.0,1.0,0.4874761914514511,0.29505213270142183,0.4067908047056613,0.8909952606635072,0.6139549055453991,0.8970488081725312,1,train
0.34419431279620855,0.34594914251921943,0.01760669773462722,0.01761044266699375,0.0028233968543035512,0.001914425193835551,0.003250509613795383,0.00333590310688383,0.3054187192118227,0.34418604651162793,0.8112874779541448,0,1,0.42307692307692313,0.6921221864951769,0.20987392732280963,0.14288595341333063,0.006118177427145387,0.40046672077922074,1.0,1.0,0.4783214205255289,0.24765876777251186,0.4175217789466269,0.9277888192427254,0.42723948811700185,0.8069239500567537,1,train
0.2671800947867299,0.2726197516262567,0.028417583770627027,0.02842170397819255,0.004755884260381388,0.002680195271369771,0.0036912566800727234,0.005953500442233412,0.17733990147783252,0.4465116279069768,0.8112874779541448,0,1,0.42307692307692313,0.5372789389067524,0.26835469859095246,0.22436220631239287,0.011914345516019963,0.49269480519480513,0.9507262569832402,1.0,0.524525365064411,0.3317914691943128,0.42569328668372974,0.8866126484227692,0.452224253503961,0.9872871736662883,1,train
0.39632701421800953,0.40153755174452993,0.038120640773344865,0.03813001283947356,0.007173131219170275,0.00545611180243132,0.007272326593576111,0.010291459943108388,0.24630541871921183,0.45116279069767445,0.8112874779541448,0,1,0.42307692307692313,0.7969252411575564,0.4725076808984003,0.10618130483008976,0.011914345516019963,0.24330357142857137,0.9916201117318437,1.0,0.561001085465009,0.3317914691943128,0.4979453823936882,0.9463384803546858,0.5180987202925046,1.0,1,train
0.09241706161137442,0.11058545239503254,0.05559399017295106,0.05561402639758023,0.03302915763201509,0.015794007849143296,0.015481240702991571,0.04923241531221541,0.054187192118226604,0.4930232558139535,0.8112874779541448,0,1,0.42307692307692313,0.18579180064308684,0.5055620298760463,0.12705455278814157,0.03187892448881017,0.2041396103896104,0.9444692737430167,1.0,0.6967046920761054,0.4759431279620854,0.5701505154155024,0.9357896346124446,0.5382084095063986,1.0,1,train
0.0533175355450237,0.05854523950325252,0.0585244299103146,0.0585291294082127,0.0036029426215010516,0.0034459653489039917,0.004132003746350063,0.005133220442744146,0.3891625615763547,0.45116279069767445,0.8112874779541448,0,1,0.42307692307692313,0.10721463022508039,0.4872338171416463,0.18503579711606333,0.010948317501207533,0.3591720779220779,0.9558659217877095,1.0,0.4999078378765846,0.3204170616113744,0.4375278840960856,0.9064872853284411,0.5146861669713589,0.9906923950056754,1,train
0.0485781990521327,0.04967474866942638,0.0658872865335715,0.06588819987121214,0.000884358643459349,0.0005743275581506654,0.0013222411988320203,0.0012644976811647217,0.45320197044334976,0.41395348837209306,0.8112874779541448,0,1,0.42307692307692313,0.09766881028938906,0.2300031783027863,0.27397398406776247,0.004186121397520528,0.8731737012987012,1.0,1.0,0.3759600221189096,0.20629383886255923,0.3282457087843708,0.8615400295571523,0.5173674588665448,0.2052213393870602,1,train
0.9484597156398105,0.9509166173861622,0.001150837016334149,0.0011520144921724814,0.0013560165866376684,0.0012443763759931081,0.0014324279654013552,0.002118596544747361,0.4729064039408867,0.4837209302325582,0.8112874779541448,0,1,0.6153846153846154,0.08812299035369775,0.3759932196207225,0.43974992437229005,0.009016261471582673,0.797077922077922,1.0,1.0,0.4135212075286215,0.29505213270142183,0.3361119590485359,0.7777607909086277,0.564411943936624,0.4735527809307605,1,val
0.010071090047393365,0.013601419278533413,0.0028282269805667603,0.0028299520622962135,0.0018473269441150846,0.0015315401550684408,0.001818081648394028,0.002791264104278052,0.4285714285714286,0.4837209302325582,0.8112874779541448,0,1,0.6153846153846154,0.02029742765273312,0.2548998834622312,0.3178380558636685,0.008050233456770244,0.6054180194805194,1.0,1.0,0.4408011960595572,0.2807203791469195,0.35961678446474277,0.8393721653162105,0.5458866544789762,0.5656072644721907,1,train
0.025473933649289102,0.02779420461265524,0.0062563642183330525,0.006257690514435955,0.0009891715197211978,0.001052933856609553,0.0015426147319706903,0.0015100295362916098,0.4975369458128079,0.45116279069767445,0.8112874779541448,0,1,0.6153846153846154,0.0512459807073955,0.4383938976586503,0.30452757890491083,0.006118177427145387,0.6878043831168831,1.0,1.0,0.3857906486165441,0.24765876777251186,0.34339117571089767,0.8460989654996687,0.5517367458866544,0.3549375709421112,1,train
0.03732227488151659,0.03962152572442342,0.008552298611581223,0.008552834866129028,0.000681283695702017,0.0007657700775342204,0.0009916808991240153,0.0011714958049079455,0.5270935960591133,0.5255813953488373,0.8112874779541448,0,1,0.6153846153846154,0.07506028938906753,0.40269096302574425,0.46929514974286585,0.006118177427145387,0.8985389610389609,1.0,1.0,0.35314477645564957,0.24765876777251186,0.30025594665038624,0.7628293329256485,0.6204143814747105,0.19886492622020432,1,train
0.0485781990521327,0.05144884683619161,0.0111908816156912,0.011192986014959206,0.0017163108487877735,0.0012443763759931081,0.0020935485648173654,0.0027542531535228038,0.45320197044334976,0.4837209302325582,0.8112874779541448,0,1,0.6153846153846154,0.09766881028938906,0.34230321008581416,0.2501764646566502,0.007084205441957815,0.661830357142857,1.0,1.0,0.4343088864767445,0.2650236966824645,0.373611665531735,0.8735667329154564,0.5795246800731262,0.5938706015891033,1,train
0.04443127962085308,0.046717918391484335,0.013966822839896531,0.013968450905328342,0.001303610148506744,0.0014358188953766634,0.0018731750316786954,0.002337901525679388,0.6059113300492611,0.5162790697674418,0.8112874779541448,0,1,0.6153846153846154,0.08932877813504825,0.34240915351202456,0.2666128869617828,0.006118177427145387,0.5225243506493505,0.9362011173184357,1.0,0.41006000778257934,0.24765876777251186,0.35656420973536523,0.8652601539010345,0.6471054235222425,0.4225879682179342,1,train
0.8074644549763034,0.8083973979893555,0.16685619270532714,0.16685678208040358,0.0011070860055157775,0.0006700488178424428,0.0012120544322626852,0.0014144394816603407,0.3793103448275862,0.34418604651162793,0.2574955908289245,0,1,0.0,0.001507234726688103,0.18423561817989195,0.3862055056972875,0.00821123812590565,0.9999999999999999,1.0,1.0,0.39568271652978887,0.24765876777251186,0.319745462230258,0.8048208734648117,0.4627666057282145,0.25811577752553916,1,train
0.8045023696682465,0.8083973979893555,0.18474436864713317,0.18474618648765312,0.0025744662731816605,0.0016272614147602184,0.0020935485648173654,0.003319079947449626,0.3694581280788177,0.37674418604651166,0.2574955908289245,0,1,0.0,0.001507234726688103,0.29303951689797647,0.35363517192699406,0.014007406214780225,0.7329545454545454,1.0,1.0,0.47014971224937024,0.3204170616113744,0.373611665531735,0.8212811496713042,0.4660572821450335,0.8132803632236095,1,train
0.8317535545023698,0.830869308101715,0.40850460456675586,0.40850440182441605,0.0005437167956083405,0.0006700488178424428,0.0009365875158393477,0.0007503991833779593,0.47783251231527096,0.3813953488372093,0.7054673721340388,0,1,0.0,0.26808681672025725,0.22565949782815975,0.3277200766360795,0.0035421027209789077,0.661830357142857,1.0,1.0,0.3335040039322506,0.18092890995260666,0.2947613121375068,0.8343780257860673,0.5004875076173065,0.10896708286038592,1,train
0.7588862559241707,0.7670017740981668,0.340120968011417,0.3401391978198841,0.02104118490956614,0.00861491337225998,0.013883532587736213,0.031759623106014205,0.1625615763546798,0.47906976744186053,0.2574955908289245,0,1,0.0,0.10389871382636658,0.413391249072995,0.07603105777957044,0.022218644340685875,0.21702516233766234,0.991173184357542,1.0,0.6566244086263747,0.3871848341232228,0.5634818136990162,0.9615757019823676,0.5450335161486899,1.0,1,train
0.029028436018957347,0.03370786516853933,0.37863080351256495,0.3786322225970017,0.0025155090302843705,0.0012443763759931081,0.002038455181532698,0.0031597344321933497,0.2512315270935961,0.40465116279069774,0.2574955908289245,0,1,0.0,0.0717443729903537,0.23159232969594234,0.33659372794191794,0.012880373530832392,0.864752435064935,1.0,1.0,0.468101665062363,0.3082085308056872,0.37095827365158385,0.8298934923304286,0.4541133455210238,0.7527809307604995,1,train
0.4917061611374408,0.49201655824955653,0.14684592268202498,0.14684733134726413,0.0011791448579457986,0.0006700488178424428,0.0017629882651093603,0.0017686748285159282,0.4876847290640394,0.441860465116279,0.2574955908289245,0,1,0.0,0.784565916398714,0.22470600699226614,0.20550569728748613,0.005796168088874576,0.7745535714285714,1.0,1.0,0.4012329244065784,0.20629383886255923,0.35656420973536523,0.8961422820160017,0.5421084704448507,0.3001135073779796,1,train
0.05390995260663507,0.05854523950325252,0.1864565895738742,0.18646029158892613,0.0034391725023419127,0.0016272614147602184,0.0034157897636493857,0.0041879314277668755,0.2315270935960591,0.4093023255813954,0.2821869488536155,0,1,0.0,0.13183279742765275,0.377688314440089,0.19965715438136533,0.012719368861696986,0.6795860389610389,1.0,1.0,0.49579126303070026,0.3082085308056872,0.4224998238899194,0.8990470366406768,0.4400975015234613,0.9649262202043132,1,train
0.09537914691943129,0.09639266706091071,0.22683904140473662,0.22683961036561442,0.0010219255435530254,0.0006700488178424428,0.001267147815547353,0.001417459023097249,0.39408866995073893,0.3813953488372093,0.2821869488536155,0,1,0.0,0.23331993569131834,0.06303633859519017,0.2857719068266613,0.005635163419739172,0.7745535714285714,1.0,1.0,0.38865791467835425,0.20629383886255923,0.324089510883603,0.8555776384854508,0.5019500304692261,0.19421112372304203,1,train
0.7867298578199052,0.7882909520993496,0.21106533290026572,0.21106624240580127,0.001388770610469496,0.0007657700775342204,0.0014875213486860229,0.0016833512147701474,0.3448275862068966,0.34418604651162793,0.2821869488536155,0,1,0.038461538461538464,0.07104099678456592,0.24970865557792138,0.35171926994050623,0.00917726614071808,0.9999999999999999,1.0,1.0,0.4156306961312389,0.2650236966824645,0.33982201141193324,0.8222494012128625,0.4390006093845216,0.3904653802497162,1,train
0.7411137440758294,0.7504435245416914,0.30408192934283723,0.304085358518515,0.006498398328234623,0.002584474011677994,0.0033606963803647183,0.005918387488952792,0.07389162561576355,0.3813953488372093,0.2821869488536155,0,1,0.038461538461538464,0.16368569131832797,0.32090263799131263,0.3657356055258647,0.02431170503944614,0.7900771103896104,1.0,1.0,0.5522354435046183,0.4021611374407583,0.4208796111489422,0.8151658767772512,0.3291285801340646,0.9993189557321225,1,train
0.4342417061611375,0.4376108811354229,0.3106547599812526,0.31065668442806943,0.002391043739723425,0.0013400976356848858,0.0023139220979560356,0.0030718226400730762,0.270935960591133,0.4186046511627907,0.2821869488536155,0,1,0.038461538461538464,0.9301647909967846,0.30596461489564575,0.2730664515478472,0.01159233617774915,0.7463474025974025,1.0,1.0,0.4636164417228174,0.29505213270142183,0.3835677554183201,0.8619986750242064,0.46447288238878737,0.7799091940976164,1,train
0.007109004739336493,0.011235955056179777,0.023408372435609698,0.023410456662255802,0.0020831559157042444,0.0012443763759931081,0.0020935485648173654,0.0027999776381388442,0.270935960591133,0.4093023255813954,0.22222222222222232,0,1,0.11538461538461542,0.017785369774919617,0.3349931136772963,0.3019058182918221,0.011914345516019963,0.797077922077922,1.0,1.0,0.4514305609601245,0.29505213270142183,0.373611665531735,0.8474239412933802,0.48592321755027423,0.7175936435868331,1,train
0.09597156398104266,0.09875813128326434,0.03925378712023342,0.039258361186263566,0.002463102592153446,0.0030630803101368816,0.003911630213211393,0.0037160202374843456,0.3793103448275862,0.4558139534883721,0.22222222222222232,0,1,0.11538461538461542,0.24065514469453378,0.4953914609598475,0.13360895432086317,0.009499275478988888,0.2837865259740259,0.9844692737430167,1.0,0.46623794212218655,0.2650236966824645,0.4347101228074295,0.9324262345207155,0.5449725776965265,0.9297389330306471,1,train
0.0,0.0029568302779420462,0.13325146877765887,0.13325407926507576,0.001362567391404034,0.0032545228295204364,0.0025893890143793732,0.0014806968480473575,0.35960591133004927,0.2930232558139535,0.1869488536155206,0,1,0.0,0.0,0.5959317724335205,0.20167389331451044,0.009660280148124294,0.2672483766233766,1.0,1.0,0.413951297437893,0.2650236966824645,0.3947683565407284,0.8980787850991183,0.3940889701401584,0.7342792281498298,1,train
0.9579383886255924,0.9603784742755767,0.013914772959127712,0.013915614859823299,0.001303610148506744,0.001914425193835551,0.0012120544322626852,0.001789552800736837,0.3891625615763547,0.41395348837209306,0.7160493827160495,0,1,0.8076923076923077,0.00492363344051447,0.2878482890136667,0.5176968841383484,0.009499275478988888,0.5387581168831168,1.0,1.0,0.41006000778257934,0.29505213270142183,0.319745462230258,0.7383682413494369,0.49658744667885435,0.38297389330306464,1,train
0.6824644549763034,0.6842105263157896,0.02181314580280219,0.02181641203938487,0.0025155090302843705,0.003158801569828659,0.002919949314087378,0.0038358528962233645,0.4433497536945813,0.441860465116279,0.8112874779541448,0,1,0.6153846153846154,0.6254019292604501,0.3021506515520712,0.17838055863668448,0.007084205441957815,0.2752637987012987,1.0,1.0,0.468101665062363,0.2650236966824645,0.4067908047056613,0.9098506854201702,0.5508226691042047,0.8069239500567537,1,test
0.7458530805687205,0.7486694263749262,0.1502826300663227,0.15028426893232663,0.0021093591347697066,0.002680195271369771,0.001928268414963363,0.002589817554130025,0.32019704433497537,0.40465116279069774,0.22222222222222232,0,1,0.11538461538461542,0.12178456591639872,0.2648585655260091,0.3277200766360795,0.011914345516019963,0.3912337662337662,1.0,1.0,0.4525365064411085,0.29505213270142183,0.3654401577946322,0.8343780257860673,0.4441194393662401,0.663677639046538,1,train
0.9152843601895735,0.9178001182732112,0.0010302259633139547,0.0010313250132286678,0.001519786705796807,0.0017229826744519958,0.0013773345821166878,0.001980560364774409,0.3251231527093596,0.40465116279069774,0.7054673721340388,0,1,0.0,0.08641479099678456,0.2648585655260091,0.4569930422506807,0.009499275478988888,0.5941558441558441,1.0,1.0,0.42357711921682684,0.29505213270142183,0.33226101862070584,0.7690465270346023,0.47148080438756856,0.45085130533484674,1,train
0.9360189573459716,0.9373151981076288,0.30488484986007464,0.30488733420921654,0.0022141720110315554,0.002680195271369771,0.002699575780948708,0.002968209232480879,0.43349753694581283,0.36744186046511623,0.7054673721340388,0,1,0.0,0.04571945337620579,0.33901896387329167,0.19330442674195827,0.007406214780228625,0.32355925324675316,1.0,1.0,0.4568169250619534,0.2650236966824645,0.39894803578556837,0.902308515517505,0.4845825716026813,0.7603859250851306,1,train
0.2665876777251185,0.26788882318154944,0.07888198743113316,0.07888256481260895,0.0006288772575710926,0.0013400976356848858,0.0011018676656933504,0.0009087956998969216,0.4729064039408867,0.441860465116279,0.8165784832451499,1,0,0.07692307692307693,0.5350683279742765,0.44146625701875203,0.3758193001915902,0.005152149412332957,0.49269480519480513,1.0,1.0,0.3461609355479551,0.22828436018957346,0.3104703313217649,0.8101207766396575,0.523217550274223,0.19421112372304203,1,val
0.9626777251184835,0.9633353045535187,0.13332710621768848,0.13332979520528612,0.00173596326308687,0.003924571647362879,0.0026444823976640407,0.0019441533223065433,0.33004926108374383,0.33953488372093027,0.8165784832451499,1,0,0.07692307692307693,0.06661977491961416,0.4180527598262528,0.17686800443682565,0.006118177427145387,0.19774756493506493,1.0,1.0,0.43531242959837796,0.24765876777251186,0.3968816775072205,0.9106150945319269,0.405606337599025,0.6777525539160045,1,train
0.8856635071090048,0.8852749852158487,0.27542453871972544,0.27542416258406,0.00035374345738373956,0.0009572125969177757,0.0006611205994160101,0.00046043693282227737,0.4187192118226601,0.36744186046511623,0.8095238095238098,1,0,0.07692307692307693,0.21935289389067525,0.4074584172052124,0.5346374911767672,0.004186121397520528,0.5772118506493507,1.0,1.0,0.29639338890368033,0.20629383886255923,0.2615586916195083,0.7298068592977629,0.47428397318708104,0.08796821793416573,1,train
0.5675355450236967,0.5671200473092846,0.27865100232581197,0.2786509353631181,0.0004520055288792228,0.000861491337225998,0.0008814941325546802,0.0006256489857274041,0.4482758620689655,0.40465116279069774,0.8024691358024691,1,0,0.07692307692307693,0.8578175241157557,0.32196207225341666,0.3474841181809015,0.0033810980518435025,0.5387581168831168,1.0,1.0,0.31750875540172446,0.18092890995260666,0.2889379388076173,0.824389746725781,0.5023765996343693,0.10136208853575485,1,train
0.9099526066350712,0.9124778237729155,0.002855981675296961,0.0028559769597101565,0.0005764708194401682,0.0011486551163013307,0.0006060272161313426,0.0006276332558145153,0.33004926108374383,0.2930232558139535,0.8130511463844798,1,0,0.07692307692307693,0.1667001607717042,0.39728784828901365,1.0,0.009016261471582673,0.8550121753246752,1.0,0.5,0.3385831609560284,0.29505213270142183,0.25341066522647754,0.4946236559139785,0.39737964655697744,0.15811577752553915,1,test
0.4620853080568721,0.46244825547013607,0.13210354089363355,0.13210324414891902,0.000347192652617374,0.0006700488178424428,0.0005509338328466751,0.0005067653257256994,0.46798029556650245,0.4093023255813954,0.8165784832451499,1,0,0.07692307692307693,0.9275522508038586,0.3026803686831232,0.63335686195422,0.004186121397520528,0.7745535714285714,1.0,1.0,0.29479591209781475,0.20629383886255923,0.24453471716721067,0.6799164246037812,0.5294332723948811,0.07173666288308739,1,train
0.6753554502369669,0.6753400354819634,0.18653073313515064,0.18653050377439637,0.00036684506691647066,0.0006700488178424428,0.0006611205994160101,0.0005449840930557104,0.49261083743842365,0.441860465116279,0.8165784832451499,1,0,0.07692307692307693,0.6456993569131833,0.3841508634389236,0.5346374911767672,0.004186121397520528,0.7745535714285714,1.0,1.0,0.2995064206279313,0.20629383886255923,0.2615586916195083,0.7298068592977629,0.5383912248628885,0.08796821793416573,1,train
0.007701421800947868,0.011235955056179777,0.19704944793710674,0.19705336833721349,0.0037012046929965348,0.00430745668612999,0.003581069913503388,0.00397846152465792,0.2512315270935961,0.3348837209302326,0.8165784832451499,1,0,0.07692307692307693,0.015474276527331191,0.232016103400784,0.15972572350509226,0.008050233456770244,0.22280844155844157,1.0,1.0,0.5023040530853831,0.2807203791469195,0.42724305539249063,0.9192783977985017,0.3886654478976234,0.9364358683314415,1,val
0.006516587677725119,0.008870490833826138,0.2231789598342392,0.22317977071357753,0.0011791448579457986,0.0017229826744519958,0.0014324279654013552,0.0013878675170155474,0.35467980295566504,0.3348837209302326,0.8130511463844798,1,0,0.07692307692307693,0.013062700964630225,0.26591799978811315,0.3277200766360795,0.006118177427145387,0.44196428571428564,1.0,1.0,0.4012329244065784,0.24765876777251186,0.3361119590485359,0.8343780257860673,0.426691042047532,0.32179341657207716,1,train
0.941350710900474,0.9426374926079244,0.30033661805821077,0.3003370656652978,0.0009957223244875632,0.0017229826744519958,0.001267147815547353,0.001158468640422998,0.33990147783251234,0.33023255813953495,0.746031746031746,1,0,0.11153846153846153,0.06209807073954984,0.37959529611187626,0.41181809014823034,0.007406214780228625,0.49269480519480513,1.0,1.0,0.3863641018289062,0.2650236966824645,0.324089510883603,0.7918768791723998,0.4221815965874467,0.3163450624290579,1,train
0.45319905213270145,0.45476049674748675,0.32636328819696614,0.3263644790814076,0.001218449686543992,0.0017229826744519958,0.001818081648394028,0.001749436035932198,0.46798029556650245,0.4093023255813954,0.742504409171076,1,0,0.11153846153846153,0.9328778135048232,0.40851785146731645,0.2585459312292024,0.006440186765416195,0.44196428571428564,1.0,1.0,0.4041206709402585,0.24765876777251186,0.35961678446474277,0.8693370024970697,0.5191956124314443,0.4396140749148695,1,train
0.7511848341232228,0.7522176227084566,0.426960061308784,0.4269605357197614,0.0009433158863566389,0.0017229826744519958,0.0014324279654013552,0.0013218689684659799,0.43349753694581283,0.41395348837209306,0.7389770723104059,1,0,0.11153846153846153,0.45056270096463025,0.42292615743193135,0.3277200766360795,0.006440186765416195,0.44196428571428564,1.0,1.0,0.3816331128269196,0.24765876777251186,0.3361119590485359,0.8343780257860673,0.5071297989031078,0.32179341657207716,1,train
0.1972748815165877,0.20165582495564754,0.44629989427269684,0.44629868562474295,0.00032098943355191186,0.0011486551163013307,0.0003305602997080051,0.0005738854182375472,0.5911330049261084,0.5209302325581395,0.746031746031746,1,0,0.11153846153846153,0.40554662379421225,0.36677614154041743,0.4569930422506807,0.010304298824665915,0.927556818181818,0.8403351955307261,0.0,0.2880783173244312,0.3082085308056872,0.18273181956935214,0.22020078479335475,0.6436319317489336,0.07287173666288307,1,train
0.762440758293839,0.7652276759314016,0.07855860199366767,0.07855988753470314,0.0011922464674785297,0.0022015889729108833,0.0015977081152553578,0.0015824985307774095,0.4187192118226601,0.3813953488372093,0.746031746031746,1,0,0.23076923076923078,0.427451768488746,0.5179574107426634,0.39497832005646877,0.009338270809853486,0.4724025974025973,1.0,1.0,0.40219550658447173,0.29505213270142183,0.3468429332895015,0.8003873006166233,0.48037781840341254,0.5404086265607264,1,train
0.6445497630331753,0.6451803666469546,0.08553674552538103,0.08553660429340045,0.0004258023098137606,0.0007657700775342204,0.0006060272161313426,0.0006182295410538579,0.4630541871921182,0.441860465116279,0.8518518518518521,1,0,0.23076923076923078,0.7215635048231511,0.3200550905816294,0.6639104567913683,0.005152149412332957,0.797077922077922,1.0,1.0,0.31234767649046635,0.22828436018957346,0.25341066522647754,0.6644753605462977,0.5262644728823888,0.09398410896708287,1,train
0.7434834123222749,0.742755765819042,0.05597249187388927,0.05597263533143217,0.00040614989551466396,0.0007657700775342204,0.000771307365985345,0.0005834616782231707,0.4876847290640394,0.39999999999999997,0.23456790123456805,1,0,0.23076923076923078,0.14630225080385853,0.30607055832185615,0.39497832005646877,0.004669135404926743,0.5941558441558441,1.0,1.0,0.30827206258832207,0.18092890995260666,0.27616408763237604,0.8003873006166233,0.5210237659963437,0.08671963677639044,1,train
