age,education_level,CAT_has_defaulted,account_balance,CAT_has_housing_loan,CAT_has_personal_loan,number_of_calls_in_ad_campaign,days_since_last_contact_of_previous_campaign,number_of_calls_before_this_campaign,CAT_job_admin.,CAT_job_blue-collar,CAT_job_entrepreneur,CAT_job_housemaid,CAT_job_management,CAT_job_retired,CAT_job_self-employed,CAT_job_services,CAT_job_student,CAT_job_technician,CAT_job_unemployed,CAT_job_unknown,CAT_marital_status_divorced,CAT_marital_status_married,CAT_marital_status_single,CAT_month_of_last_contact_apr,CAT_month_of_last_contact_aug,CAT_month_of_last_contact_dec,CAT_month_of_last_contact_feb,CAT_month_of_last_contact_jan,CAT_month_of_last_contact_jul,CAT_month_of_last_contact_jun,CAT_month_of_last_contact_mar,CAT_month_of_last_contact_may,CAT_month_of_last_contact_nov,CAT_month_of_last_contact_oct,CAT_month_of_last_contact_sep,target,split
0.4675324675324675,0.6666666666666666,0,0.08452417700143447,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.3896103896103896,1.0,0,0.07058812848401214,1,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.18181818181818182,1.0,0,0.0728033700724493,1,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.31168831168831174,0.6666666666666666,0,0.07211337679080494,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.07792207792207789,0.6666666666666666,0,0.07186824759864181,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.25974025974025977,1.0,0,0.07500953280191747,0,1,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.25974025974025977,1.0,0,0.07665280627530732,1,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.3766233766233767,0.0,0,0.07558150091696476,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.28571428571428575,0.0,0,0.07302126268770542,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.3636363636363637,0.3333333333333333,0,0.07442848582790115,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.18181818181818182,1.0,0,0.0728033700724493,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.45454545454545453,0.6666666666666666,0,0.08178236159279503,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.5064935064935066,0.3333333333333333,0,0.0750640059557315,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.19480519480519481,0.6666666666666666,0,0.07997566865796307,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.40259740259740256,0.0,0,0.07420151435367604,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.42857142857142855,1.0,0,0.13208831914005048,1,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.5454545454545454,1.0,0,0.07371125596934978,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.5324675324675325,1.0,0,0.07333902275162059,1,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.4805194805194805,0.6666666666666666,0,0.08374339513010005,1,0,0.016129032258064516,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.2207792207792208,0.6666666666666666,0,0.18377426325059468,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.5064935064935066,0.6666666666666666,0,0.12668639805349263,1,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.16883116883116883,0.6666666666666666,0,0.07303034154667443,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.4675324675324675,0.6666666666666666,0,0.07536360830170864,1,1,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.4805194805194805,0.3333333333333333,0,0.07301218382873641,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.32467532467532473,0.6666666666666666,0,0.09038911989541155,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.45454545454545453,0.6666666666666666,0,0.07628965191654713,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.3376623376623377,0.6666666666666666,0,0.07808726599241009,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.4805194805194805,0.6666666666666666,0,0.07362954623862873,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.40259740259740256,0.6666666666666666,0,0.0728033700724493,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.4805194805194805,0.6666666666666666,1,0.0728124489314183,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.3506493506493507,0.6666666666666666,0,0.07467361502006428,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.3766233766233767,0.6666666666666666,0,0.07429230294336608,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.31168831168831174,0.6666666666666666,0,0.0790677827610626,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.5324675324675325,0.6666666666666666,0,0.0940751366368275,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,test
0.3636363636363637,1.0,0,0.07404717375120295,1,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,val
0.42857142857142855,0.3333333333333333,0,0.07437401267408712,1,0,0.016129032258064516,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.4935064935064935,0.6666666666666666,0,0.07321191872605452,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,train
0.29870129870129875,0.6666666666666666,0,0.08433352096308537,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,train
0.3636363636363637,0.6666666666666666,0,0.07294863181595337,1,1,0.016129032258064516,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.5064935064935066,0.6666666666666666,0,0.07721569553138563,1,0,0.016129032258064516,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.31168831168831174,0.6666666666666666,0,0.07325731302089954,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.15584415584415584,0.6666666666666666,0,0.07418335663573802,1,1,0.016129032258064516,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.5454545454545454,0.6666666666666666,0,0.07543623917346069,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.5454545454545454,0.0,0,0.07329362845677556,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.5064935064935066,0.6666666666666666,0,0.07246745229059613,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.2337662337662338,1.0,0,0.07372033482831879,1,1,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.4805194805194805,0.6666666666666666,0,0.07628057305757813,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,val
0.5454545454545454,1.0,0,0.07353875764893869,1,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.27272727272727276,0.6666666666666666,0,0.0728033700724493,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.3636363636363637,1.0,0,0.0748824287763514,1,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.3376623376623377,0.6666666666666666,0,0.06668421912734009,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.45454545454545453,0.3333333333333333,0,0.07362046737965973,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.44155844155844154,0.3333333333333333,0,0.07396546402048192,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.5324675324675325,0.3333333333333333,0,0.07442848582790115,1,0,0.03225806451612903,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.11688311688311687,1.0,0,0.0728033700724493,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.3376623376623377,0.6666666666666666,0,0.07329362845677556,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,val
0.3766233766233767,1.0,0,0.07417427777676902,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.2077922077922078,0.6666666666666666,0,0.0733571804695586,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.5324675324675325,0.6666666666666666,0,0.07307573584151944,1,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.3506493506493507,1.0,0,0.0775516133132388,1,0,0.016129032258064516,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.14285714285714285,0.6666666666666666,0,0.07308481470048846,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.3636363636363637,0.6666666666666666,0,0.07352059993100069,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.4935064935064935,0.3333333333333333,0,0.07249468886750314,1,1,0.016129032258064516,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.2337662337662338,0.3333333333333333,0,0.07687069889056344,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.5324675324675325,0.3333333333333333,0,0.07353875764893869,1,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.3376623376623377,0.6666666666666666,0,0.07411072576398599,1,0,0.016129032258064516,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.29870129870129875,0.6666666666666666,0,0.07599004957056998,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.19480519480519481,1.0,0,0.07219508652152598,1,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.5324675324675325,1.0,0,0.07518203112232856,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.5064935064935066,0.3333333333333333,0,0.0728033700724493,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.4935064935064935,0.0,0,0.07331178617471357,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,test
0.42857142857142855,0.6666666666666666,0,0.07303942040564343,1,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.2077922077922078,0.0,0,0.07283060664935631,1,0,0.03225806451612903,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,val
0.32467532467532473,0.6666666666666666,0,0.0731756032901785,1,1,0.016129032258064516,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.44155844155844154,1.0,0,0.07286692208523234,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.19480519480519481,0.6666666666666666,0,0.0737566502641948,1,0,0.016129032258064516,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.14285714285714285,0.6666666666666666,0,0.0802298767090952,1,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
0.2077922077922078,0.6666666666666666,0,0.07265810832894523,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
