fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,target,split
0.25,0.21333333333333332,0.08433734939759038,0.02760736196319018,0.12624584717607976,0.06944444444444443,0.0783410138248848,0.18649951783992336,0.5433070866141732,0.2369942196531792,0.19999999999999996,0.5,0,train
0.19999999999999996,0.20666666666666667,0.0963855421686747,0.012269938650306747,0.11794019933554818,0.03472222222222222,0.03917050691244239,0.16142719382835224,0.47244094488188937,0.1965317919075145,0.13846153846153864,0.33333333333333326,0,train
0.30833333333333335,0.21999999999999997,0.14457831325301204,0.018404907975460124,0.11794019933554818,0.010416666666666666,0.011520737327188942,0.17492767598842818,0.4251968503937005,0.21387283236994217,0.1692307692307693,0.33333333333333326,0,test
0.33333333333333337,0.23333333333333328,0.12650602409638556,0.015337423312883437,0.1611295681063123,0.03125,0.07142857142857144,0.1826422372227583,0.3385826771653542,0.3988439306358381,0.1692307692307693,0.33333333333333326,0,train
0.2666666666666666,0.41999999999999993,0.0,0.019938650306748466,0.11794019933554818,0.04513888888888888,0.06682027649769585,0.19421407907425348,0.5748031496062991,0.19075144508670525,0.15384615384615397,0.33333333333333326,0,val
0.32499999999999996,0.37666666666666665,0.0,0.02147239263803681,0.12126245847176063,0.024305555555555552,0.02304147465437788,0.17878495660559324,0.5039370078740153,0.21387283236994217,0.2153846153846155,0.5,0,train
0.2333333333333334,0.39666666666666667,0.04216867469879519,0.02760736196319018,0.132890365448505,0.05555555555555555,0.17511520737327188,0.16721311475409806,0.4803149606299213,0.184971098265896,0.2615384615384615,0.33333333333333326,0,train
0.25,0.4033333333333333,0.0,0.02914110429447853,0.159468438538206,0.07291666666666666,0.07142857142857144,0.1826422372227583,0.5669291338582676,0.20231213872832368,0.33846153846153837,0.5,0,train
0.3666666666666667,0.3833333333333333,0.07228915662650602,0.02607361963190184,0.12292358803986712,0.048611111111111105,0.2465437788018433,0.1826422372227583,0.3385826771653542,0.2543352601156069,0.2153846153846155,0.33333333333333326,0,train
0.25,0.35,0.07228915662650602,0.1549079754601227,0.10631229235880398,0.13541666666666669,0.1774193548387097,0.23471552555448127,0.5590551181102361,0.17341040462427745,0.15384615384615397,0.5,0,train
0.10833333333333339,0.15999999999999998,0.15060240963855423,0.018404907975460124,0.15614617940199335,0.041666666666666664,0.10138248847926268,0.1652844744455173,0.5039370078740153,0.19075144508670525,0.12307692307692308,0.33333333333333326,0,test
0.32499999999999996,0.37666666666666665,0.0,0.07515337423312883,0.12790697674418605,0.01388888888888889,0.027649769585253458,0.2212150433944089,0.5196850393700787,0.19075144508670525,0.18461538461538463,0.5,0,train
0.32499999999999996,0.3466666666666666,0.08433734939759038,0.02760736196319018,0.12790697674418605,0.006944444444444444,0.020737327188940096,0.1999999999999993,0.5354330708661417,0.21965317919075142,0.36923076923076925,0.5,0,train
0.35,0.19999999999999996,0.16867469879518077,0.023006134969325156,0.09468438538205981,0.041666666666666664,0.05529953917050692,0.18649951783992336,0.38582677165354307,0.2947976878612717,0.19999999999999996,0.6666666666666665,0,test
0.15000000000000002,0.6999999999999998,0.05421686746987952,0.013803680981595092,0.2707641196013289,0.02083333333333333,0.029953917050691243,0.13249758919961252,0.5984251968503935,0.15028901734104047,0.2153846153846155,0.16666666666666663,0,train
0.2833333333333333,0.24666666666666665,0.21686746987951808,0.08128834355828221,0.1079734219269103,0.03819444444444444,0.18663594470046083,0.20578592092574866,0.46456692913385833,0.35260115606936415,0.32307692307692304,0.33333333333333326,0,train
0.2833333333333333,0.24666666666666665,0.21686746987951808,0.08128834355828221,0.1079734219269103,0.03819444444444444,0.18663594470046083,0.20578592092574866,0.46456692913385833,0.35260115606936415,0.32307692307692304,0.33333333333333326,0,test
0.40833333333333344,0.3533333333333333,0.18072289156626506,0.03374233128834356,0.13122923588039867,0.05555555555555555,0.09216589861751152,0.2019286403085836,0.4094488188976375,0.1676300578034682,0.13846153846153864,0.16666666666666663,0,train
0.30000000000000004,0.2733333333333333,0.12048192771084339,0.03067484662576687,0.5365448504983389,0.024305555555555552,0.018433179723502304,0.18649951783992336,0.3700787401574801,0.3930635838150289,0.32307692307692304,0.5,0,train
0.35,0.38666666666666666,0.13253012048192772,0.024539877300613498,0.09966777408637875,0.027777777777777776,0.03917050691244239,0.18649951783992336,0.44094488188976344,0.5664739884393063,0.2923076923076924,0.33333333333333326,0,train
0.2416666666666667,0.3933333333333333,0.012048192771084338,0.018404907975460124,0.0681063122923588,0.01388888888888889,0.011520737327188942,0.17492767598842818,0.5826771653543306,0.17341040462427745,0.1692307692307693,0.33333333333333326,0,train
0.05833333333333335,0.29333333333333333,0.09036144578313253,0.023006134969325156,0.07475083056478406,0.024305555555555552,0.1359447004608295,0.12092574734811734,0.9133858267716533,0.1965317919075145,0.723076923076923,0.16666666666666663,0,train
0.31666666666666665,0.57,0.25903614457831325,0.024539877300613498,0.17441860465116282,0.07291666666666666,0.24884792626728108,0.19035679845708842,0.40157480314960603,0.2947976878612717,0.12307692307692308,0.33333333333333326,0,val
0.3999999999999999,0.13999999999999996,0.31325301204819284,0.015337423312883437,0.1727574750830565,0.03819444444444444,0.07142857142857144,0.1884281581485041,0.40157480314960603,0.20809248554913293,0.1692307692307693,0.33333333333333326,0,train
0.20833333333333337,0.21333333333333332,0.1385542168674699,0.015337423312883437,0.09468438538205981,0.01388888888888889,0.013824884792626727,0.16721311475409806,0.47244094488188937,0.1965317919075145,0.12307692307692308,0.33333333333333326,0,train
0.14166666666666666,0.15333333333333332,0.22289156626506026,0.012269938650306747,0.1079734219269103,0.03819444444444444,0.2073732718894009,0.15949855351976794,0.4566929133858264,0.20809248554913293,0.12307692307692308,0.33333333333333326,0,train
0.40833333333333344,0.38666666666666666,0.15662650602409642,0.01687116564417178,0.1079734219269103,0.010416666666666666,0.03917050691244239,0.19228543876566917,0.3228346456692912,0.3005780346820809,0.12307692307692308,0.33333333333333326,0,train
0.22499999999999998,0.29333333333333333,0.024096385542168676,0.024539877300613498,0.09966777408637875,0.024305555555555552,0.020737327188940096,0.163355834136933,0.5196850393700787,0.2369942196531792,0.15384615384615397,0.5,0,train
0.22499999999999998,0.27999999999999997,0.024096385542168676,0.023006134969325156,0.09800664451827243,0.017361111111111112,0.018433179723502304,0.16142719382835224,0.5118110236220472,0.24277456647398846,0.15384615384615397,0.5,0,train
0.3916666666666666,0.19999999999999996,0.21686746987951808,0.03680981595092024,0.11960132890365448,0.10069444444444443,0.26036866359447003,0.19035679845708842,0.3622047244094486,0.1965317919075145,0.15384615384615397,0.33333333333333326,0,test
0.30833333333333335,0.2866666666666666,0.09036144578313253,0.03374233128834356,0.16777408637873756,0.1111111111111111,0.1543778801843318,0.16142719382835224,0.3385826771653542,0.2369942196531792,0.2769230769230768,0.5,0,train
0.31666666666666665,0.36,0.024096385542168676,0.04907975460122699,0.12458471760797342,0.08333333333333333,0.08986175115207373,0.20578592092574866,0.47244094488188937,0.1791907514450867,0.1692307692307693,0.33333333333333326,0,val
0.5249999999999999,0.22666666666666663,0.3433734939759036,0.04294478527607362,0.10132890365448506,0.010416666666666666,0.009216589861751154,0.19228543876566917,0.23622047244094446,0.2369942196531792,0.18461538461538463,0.33333333333333326,0,train
0.30000000000000004,0.36666666666666664,0.07228915662650602,0.06901840490797545,0.16943521594684388,0.1701388888888889,0.23963133640552997,0.21542912246865953,0.4094488188976375,0.3179190751445087,0.15384615384615397,0.33333333333333326,0,train
0.32499999999999996,0.33999999999999997,0.10843373493975904,0.02607361963190184,0.11129568106312292,0.05555555555555555,0.11059907834101383,0.1999999999999993,0.5433070866141732,0.21387283236994217,0.24615384615384617,0.33333333333333326,0,train
0.2833333333333333,0.20666666666666667,0.18674698795180725,0.02760736196319018,0.1079734219269103,0.027777777777777776,0.09216589861751152,0.17492767598842818,0.5275590551181102,0.184971098265896,0.15384615384615397,0.5,0,val
0.40833333333333344,0.21333333333333332,0.24096385542168677,0.024539877300613498,0.11627906976744186,0.0625,0.10599078341013825,0.20964320154291016,0.5511811023622046,0.24277456647398846,0.12307692307692308,0.33333333333333326,0,val
0.31666666666666665,0.4066666666666666,0.29518072289156627,0.018404907975460124,0.17607973421926912,0.06597222222222222,0.24423963133640553,0.18649951783992336,0.3700787401574801,0.2832369942196532,0.13846153846153864,0.33333333333333326,0,train
0.30000000000000004,0.29333333333333333,0.0963855421686747,0.019938650306748466,0.12624584717607976,0.03819444444444444,0.06682027649769585,0.18649951783992336,0.5039370078740153,0.23121387283236997,0.1692307692307693,0.6666666666666665,0,train
0.2583333333333333,0.43666666666666665,0.030120481927710847,0.02147239263803681,0.11960132890365448,0.041666666666666664,0.11059907834101383,0.1826422372227583,0.5118110236220472,0.20231213872832368,0.2153846153846155,0.33333333333333326,0,train
0.275,0.42999999999999994,0.030120481927710847,0.062116564417177916,0.12790697674418605,0.010416666666666666,0.011520737327188942,0.17492767598842818,0.5275590551181102,0.09826589595375723,0.3846153846153846,0.33333333333333326,0,test
0.275,0.42999999999999994,0.030120481927710847,0.062116564417177916,0.12790697674418605,0.010416666666666666,0.011520737327188942,0.17492767598842818,0.5275590551181102,0.09826589595375723,0.3846153846153846,0.33333333333333326,0,train
0.30000000000000004,0.29333333333333333,0.06626506024096386,0.013803680981595092,0.11627906976744186,0.03472222222222222,0.07603686635944701,0.18649951783992336,0.5354330708661417,0.20809248554913293,0.18461538461538463,0.33333333333333326,0,train
0.22499999999999998,0.41666666666666663,0.04216867469879519,0.015337423312883437,0.11129568106312292,0.017361111111111112,0.020737327188940096,0.17492767598842818,0.5511811023622046,0.20809248554913293,0.3538461538461537,0.33333333333333326,0,train
0.45000000000000007,0.15999999999999998,0.3433734939759036,0.02147239263803681,0.1079734219269103,0.09027777777777778,0.1359447004608295,0.1884281581485041,0.4251968503937005,0.32947976878612717,0.3538461538461537,0.33333333333333326,0,train
0.3416666666666667,0.41666666666666663,0.030120481927710847,0.019938650306748466,0.1079734219269103,0.024305555555555552,0.029953917050691243,0.17492767598842818,0.47244094488188937,0.4219653179190751,0.32307692307692304,0.5,0,val
0.31666666666666665,0.36666666666666664,0.04819277108433735,0.019938650306748466,0.11129568106312292,0.048611111111111105,0.04838709677419355,0.18457087753133905,0.4566929133858264,0.184971098265896,0.1692307692307693,0.5,0,train
0.31666666666666665,0.3933333333333333,0.1385542168674699,0.023006134969325156,0.13122923588039867,0.05555555555555555,0.2073732718894009,0.17492767598842818,0.4566929133858264,0.15028901734104047,0.1692307692307693,0.33333333333333326,0,train
0.31666666666666665,0.4066666666666666,0.13253012048192772,0.019938650306748466,0.12458471760797342,0.059027777777777776,0.20276497695852536,0.17299903567984387,0.44881889763779537,0.15028901734104047,0.1692307692307693,0.33333333333333326,0,val
0.3666666666666667,0.39666666666666667,0.15662650602409642,0.023006134969325156,0.12458471760797342,0.03472222222222222,0.08525345622119816,0.2019286403085836,0.44881889763779537,0.1791907514450867,0.12307692307692308,0.16666666666666663,0,train
0.4833333333333333,0.15999999999999998,0.32530120481927716,0.02914110429447853,0.14119601328903655,0.09374999999999999,0.1774193548387097,0.21735776277724028,0.4251968503937005,0.34682080924855485,0.18461538461538463,0.33333333333333326,0,train
0.40833333333333344,0.21999999999999997,0.3855421686746988,0.024539877300613498,0.13953488372093026,0.027777777777777776,0.08294930875576037,0.2212150433944089,0.6299212598425195,0.2543352601156069,0.32307692307692304,0.33333333333333326,0,train
0.40833333333333344,0.21999999999999997,0.3855421686746988,0.024539877300613498,0.13953488372093026,0.027777777777777776,0.08294930875576037,0.2212150433944089,0.6299212598425195,0.2543352601156069,0.32307692307692304,0.33333333333333326,0,train
0.2416666666666667,0.47,0.0,0.02760736196319018,0.15780730897009967,0.04513888888888888,0.05529953917050692,0.1826422372227583,0.6141732283464565,0.19075144508670525,0.3538461538461537,0.5,0,train
0.2333333333333334,0.44666666666666666,0.07228915662650602,0.02147239263803681,0.12790697674418605,0.03819444444444444,0.17050691244239632,0.16721311475409806,0.5039370078740153,0.17341040462427745,0.2615384615384615,0.33333333333333326,0,train
0.3666666666666667,0.3633333333333333,0.12048192771084339,0.013803680981595092,0.11794019933554818,0.09027777777777778,0.26036866359447003,0.19421407907425348,0.3307086614173227,0.5202312138728324,0.10769230769230775,0.16666666666666663,0,train
0.19166666666666665,0.24666666666666665,0.12048192771084339,0.015337423312883437,0.09966777408637875,0.006944444444444444,0.020737327188940096,0.16721311475409806,0.5275590551181102,0.1965317919075145,0.12307692307692308,0.33333333333333326,0,train
0.32499999999999996,0.23333333333333328,0.42168674698795183,0.019938650306748466,0.7558139534883719,0.07291666666666666,0.14055299539170507,0.19807135969141498,0.30708661417322825,0.6127167630057804,0.15384615384615397,0.33333333333333326,0,train
0.29166666666666674,0.27999999999999997,0.28313253012048195,0.02147239263803681,0.12790697674418605,0.06944444444444443,0.1543778801843318,0.19035679845708842,0.48818897637795233,0.20231213872832368,0.10769230769230775,0.33333333333333326,0,val
0.2833333333333333,0.3933333333333333,0.15662650602409642,0.018404907975460124,0.6511627906976745,0.05208333333333333,0.10368663594470047,0.1884281581485041,0.3307086614173227,0.5317919075144508,0.15384615384615397,0.33333333333333326,0,train
0.19999999999999996,0.14666666666666667,0.2891566265060241,0.018404907975460124,0.09966777408637875,0.059027777777777776,0.12672811059907835,0.1691417550626788,0.5511811023622046,0.323699421965318,0.2923076923076924,0.5,0,train
0.25,0.31333333333333335,0.09036144578313253,0.024539877300613498,0.11129568106312292,0.0625,0.0783410138248848,0.17299903567984387,0.5275590551181102,0.21387283236994217,0.2615384615384615,0.33333333333333326,0,train
0.3916666666666666,0.2733333333333333,0.16867469879518077,0.019938650306748466,0.16777408637873756,0.06597222222222222,0.2995391705069124,0.19421407907425348,0.14960629921259816,1.0,0.23076923076923084,0.5,0,train
0.31666666666666665,0.2733333333333333,0.15662650602409642,0.019938650306748466,0.08803986710963455,0.027777777777777776,0.0576036866359447,0.1826422372227583,0.5118110236220472,0.24277456647398846,0.18461538461538463,0.33333333333333326,0,test
0.45000000000000007,0.20666666666666667,0.26506024096385544,0.023006134969325156,0.16279069767441862,0.11458333333333333,0.27419354838709675,0.20578592092574866,0.3149606299212597,0.5780346820809249,0.1692307692307693,0.33333333333333326,0,train
0.2583333333333333,0.36,0.04819277108433735,0.018404907975460124,0.11129568106312292,0.024305555555555552,0.041474654377880185,0.20578592092574866,0.5826771653543306,0.1791907514450867,0.0923076923076922,0.33333333333333326,0,train
0.33333333333333337,0.29333333333333333,0.15662650602409642,0.019938650306748466,0.11627906976744186,0.1423611111111111,0.3087557603686636,0.17878495660559324,0.38582677165354307,0.184971098265896,0.1692307692307693,0.33333333333333326,0,train
0.3916666666666666,0.2733333333333333,0.16867469879518077,0.019938650306748466,0.16777408637873756,0.06597222222222222,0.2995391705069124,0.19421407907425348,0.14960629921259816,1.0,0.23076923076923084,0.5,0,test
0.3916666666666666,0.2733333333333333,0.1746987951807229,0.02147239263803681,0.16777408637873756,0.0625,0.2926267281105991,0.19421407907425348,0.14960629921259816,1.0173410404624277,0.2153846153846155,0.33333333333333326,0,val
0.31666666666666665,0.2733333333333333,0.15662650602409642,0.019938650306748466,0.08803986710963455,0.027777777777777776,0.0576036866359447,0.1826422372227583,0.5118110236220472,0.24277456647398846,0.18461538461538463,0.33333333333333326,0,train
0.09166666666666667,0.6266666666666666,0.024096385542168676,0.012269938650306747,0.059800664451827246,0.1388888888888889,0.18202764976958527,0.128640308582451,0.795275590551181,0.15028901734104047,0.32307692307692304,0.16666666666666663,0,train
0.06666666666666671,0.3466666666666666,0.10240963855421688,0.02607361963190184,0.08139534883720913,0.05555555555555555,0.2304147465437788,0.11706846673095228,0.8740157480314963,0.21965317919075142,0.6923076923076923,0.5,0,test
0.2416666666666667,0.46333333333333326,0.0,0.03680981595092024,0.15448504983388706,0.024305555555555552,0.03917050691244239,0.18071359691417754,0.5590551181102361,0.1965317919075145,0.3538461538461537,0.33333333333333326,0,train
0.2583333333333333,0.27999999999999997,0.15060240963855423,0.02147239263803681,0.10132890365448506,0.006944444444444444,0.036866359447004615,0.17685631629700893,0.40157480314960603,0.2369942196531792,0.12307692307692308,0.33333333333333326,0,train
0.30833333333333335,0.5466666666666666,0.03614457831325301,0.02914110429447853,0.11627906976744186,0.01388888888888889,0.009216589861751154,0.18457087753133905,0.5118110236220472,0.1965317919075145,0.2153846153846155,0.33333333333333326,0,test
0.35,0.31,0.10843373493975904,0.019938650306748466,0.11794019933554818,0.041666666666666664,0.06682027649769585,0.19421407907425348,0.44094488188976344,0.21387283236994217,0.0923076923076922,0.5,0,train
0.3666666666666667,0.3533333333333333,0.18072289156626506,0.023006134969325156,0.12458471760797342,0.03472222222222222,0.10138248847926268,0.19421407907425348,0.5196850393700787,0.22543352601156072,0.2769230769230768,0.5,0,train
0.32499999999999996,0.27999999999999997,0.18072289156626506,0.019938650306748466,0.10963455149501661,0.024305555555555552,0.036866359447004615,0.1691417550626788,0.44881889763779537,0.1965317919075145,0.3076923076923077,0.5,0,train
0.35,0.31,0.10843373493975904,0.019938650306748466,0.11794019933554818,0.041666666666666664,0.06682027649769585,0.19421407907425348,0.44094488188976344,0.21387283236994217,0.0923076923076922,0.5,0,train
0.35,0.32999999999999996,0.13253012048192772,0.023006134969325156,0.11295681063122924,0.03819444444444444,0.1359447004608295,0.18457087753133905,0.43307086614173196,0.1676300578034682,0.12307692307692308,0.33333333333333326,0,test
0.275,0.2733333333333333,0.14457831325301204,0.024539877300613498,0.10132890365448506,0.01388888888888889,0.06912442396313365,0.17107039537126312,0.46456692913385833,0.15028901734104047,0.15384615384615397,0.33333333333333326,0,val
0.35,0.32999999999999996,0.13253012048192772,0.023006134969325156,0.11295681063122924,0.03819444444444444,0.1359447004608295,0.18457087753133905,0.43307086614173196,0.1676300578034682,0.12307692307692308,0.33333333333333326,0,train
0.32499999999999996,0.21999999999999997,0.4096385542168675,0.01687116564417178,0.760797342192691,0.059027777777777776,0.14516129032258066,0.19614271938283423,0.26771653543307083,0.6300578034682082,0.13846153846153864,0.33333333333333326,0,train
0.19166666666666665,0.36666666666666664,0.18674698795180725,0.01687116564417178,0.13122923588039867,0.048611111111111105,0.1336405529953917,0.1884281581485041,0.5669291338582676,0.32947976878612717,0.13846153846153864,0.33333333333333326,0,train
0.3416666666666667,0.16666666666666669,0.31927710843373497,0.02914110429447853,0.1362126245847176,0.059027777777777776,0.17050691244239632,0.2019286403085836,0.49606299212598426,0.33526011560693647,0.18461538461538463,0.5,0,train
0.35,0.47,0.31325301204819284,0.02147239263803681,0.1877076411960133,0.12499999999999999,0.3387096774193548,0.1884281581485041,0.3700787401574801,0.2716763005780347,0.13846153846153864,0.33333333333333326,0,val
0.32499999999999996,0.32,0.11445783132530121,0.018404907975460124,0.15780730897009967,0.03819444444444444,0.09447004608294932,0.17878495660559324,0.35433070866141714,0.4104046242774567,0.1692307692307693,0.33333333333333326,0,train
0.375,0.36,0.05421686746987952,0.024539877300613498,0.12458471760797342,0.03472222222222222,0.2350230414746544,0.17878495660559324,0.3228346456692912,0.2543352601156069,0.2153846153846155,0.33333333333333326,0,val
0.375,0.3466666666666666,0.06024096385542169,0.024539877300613498,0.12624584717607976,0.04513888888888888,0.24193548387096775,0.17878495660559324,0.3228346456692912,0.2543352601156069,0.2153846153846155,0.33333333333333326,0,test
0.5166666666666666,0.15333333333333332,0.26506024096385544,0.02607361963190184,0.11794019933554818,0.07291666666666666,0.09216589861751152,0.2250723240115704,0.4566929133858264,0.2601156069364162,0.19999999999999996,0.5,0,train
0.32499999999999996,0.32,0.11445783132530121,0.018404907975460124,0.15780730897009967,0.03819444444444444,0.09447004608294932,0.17878495660559324,0.35433070866141714,0.4104046242774567,0.1692307692307693,0.33333333333333326,0,train
0.45833333333333337,0.21333333333333332,0.18674698795180725,0.024539877300613498,0.13455149501661132,0.041666666666666664,0.12903225806451613,0.1826422372227583,0.2598425196850389,0.2369942196531792,0.32307692307692304,0.5,0,val
0.3666666666666667,0.30666666666666664,0.16867469879518077,0.019938650306748466,0.11295681063122924,0.03472222222222222,0.0783410138248848,0.20578592092574866,0.5118110236220472,0.22543352601156072,0.24615384615384617,0.5,0,train
0.32499999999999996,0.32,0.07228915662650602,0.02147239263803681,0.12126245847176063,0.02083333333333333,0.05069124423963134,0.19035679845708842,0.49606299212598426,0.16184971098265896,0.15384615384615397,0.5,0,val
0.40833333333333344,0.31333333333333335,0.024096385542168676,0.024539877300613498,0.18272425249169436,0.04513888888888888,0.1152073732718894,0.17492767598842818,0.3700787401574801,0.21965317919075142,0.3846153846153846,0.5,0,train
0.2583333333333333,0.4066666666666666,0.04819277108433735,0.018404907975460124,0.14617940199335533,0.07291666666666666,0.1912442396313364,0.1691417550626788,0.47244094488188937,0.184971098265896,0.12307692307692308,0.5,0,train
0.2833333333333333,0.66,0.05421686746987952,0.01687116564417178,0.2807308970099668,0.03125,0.1912442396313364,0.17492767598842818,0.44094488188976344,0.20231213872832368,0.0923076923076922,0.33333333333333326,0,train
0.40833333333333344,0.31333333333333335,0.024096385542168676,0.024539877300613498,0.18272425249169436,0.04513888888888888,0.1152073732718894,0.17492767598842818,0.3700787401574801,0.21965317919075142,0.3846153846153846,0.5,0,test
0.2833333333333333,0.4099999999999999,0.0,0.02914110429447853,0.10963455149501661,0.006944444444444444,0.016129032258064516,0.20964320154291016,0.590551181102362,0.17341040462427745,0.12307692307692308,0.33333333333333326,0,test
0.3416666666666667,0.41999999999999993,0.0,0.03067484662576687,0.11794019933554818,0.03472222222222222,0.06451612903225806,0.2019286403085836,0.5511811023622046,0.1791907514450867,0.1692307692307693,0.33333333333333326,0,train
0.32499999999999996,0.27999999999999997,0.10240963855421688,0.015337423312883437,0.12126245847176063,0.06944444444444443,0.22119815668202766,0.17107039537126312,0.5118110236220472,0.15028901734104047,0.1692307692307693,0.33333333333333326,0,train
0.42500000000000004,0.36,0.024096385542168676,0.019938650306748466,0.22757475083056478,0.09027777777777778,0.1935483870967742,0.21735776277724028,0.3307086614173227,0.2774566473988439,0.15384615384615397,0.33333333333333326,0,train
0.3583333333333333,0.8333333333333334,0.0,0.01687116564417178,0.11960132890365448,0.006944444444444444,0.013824884792626727,0.17878495660559324,0.622047244094488,0.15606936416184972,0.3846153846153846,0.33333333333333326,0,train
